                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     490                                     2234                  3.8643882370648928E+009                  6.5700777089322475E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7458971047675158E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7106315697406997E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.7471505848771987E-002                 -4.3623793768743298E+001                 -8.6518545253767591E+000                 -2.7471504817433344E-002                 -3.0335417109875053E-002                 -2.2097274287350706E+000                 -4.3623793768743298E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7601907340028551E+000                 -2.7544520648172362E-002                 -1.0894891877170023E-002                  4.4596791371674653E+000                  8.5186222119990565E-014                  7.1827446735827625E+000                  2.1269239865443219E+000                  1.7327621031481868E+001                  2.1269239865443219E+000                  7.1827446735827625E+000                  8.0410748752899430E-001                  7.0170287372018658E-001                  1.8231742007348912E+000                  4.0342512107268286E-001                  5.7519969593912557E-001                  1.1572104959214765E-005                  9.3236896113573550E-003                  3.2419061964024031E-003                  8.9007240487907098E-003                  6.6998025993467925E-001                  3.0894044262814196E-001                                        0                                        0                                        9 
                                     495                                     2233                  3.8825238871332307E+009                  6.5525298603172368E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7461566568272051E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7105293546225169E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.6834540952843284E-002                 -4.3603084371319412E+001                 -8.6447376370881255E+000                 -2.6834539906001102E-002                 -2.9724579919897839E-002                 -2.2051593719188061E+000                 -4.3603084371319412E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7602164564801037E+000                 -2.6911152155678995E-002                 -1.0629652585421565E-002                  4.4591486585839677E+000                  1.0181427511149042E-013                  7.1830578660590456E+000                  2.1282069738635299E+000                  1.7328560513033242E+001                  2.1282069738635299E+000                  7.1830578660590456E+000                  8.0536366940361670E-001                  7.0094654296798642E-001                  1.8269538952252673E+000                  4.0191280959697900E-001                  5.7670953952866777E-001                  1.1590039359483326E-005                  9.3193956744300616E-003                  3.2409857144274899E-003                  8.8981968454867784E-003                  6.6981491907118262E-001                  3.0910484174738362E-001                                        0                                        0                                        9 
                                     500                                     2233                  3.9002254469429049E+009                  6.5437559360097319E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7464440648239614E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7104048983567470E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.6209710779865950E-002                 -4.3582824665459185E+001                 -8.6377726213007726E+000                 -2.6209709717629009E-002                 -2.9125647414128059E-002                 -2.2006730924744637E+000                 -4.3582824665459185E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7602477903445446E+000                 -2.6283696029429190E-002                 -1.0378592251177579E-002                  4.4586465379154800E+000                  8.7209701525814869E-014                  7.1833645755671558E+000                  2.1294626618962980E+000                  1.7329480200515562E+001                  2.1294626618962980E+000                  7.1833645755671558E+000                  8.0659586720984144E-001                  7.0020780070587973E-001                  1.8306608420582526E+000                  4.0043567041197492E-001                  5.7818427126465766E-001                  1.1607637259274895E-005                  9.3151277985802118E-003                  3.2400892764134956E-003                  8.8957356554010616E-003                  6.6965330279800639E-001                  3.0926554498745468E-001                                        0                                        0                                        9 
                                     505                                     2233                  3.9175030258442354E+009                  6.5349820117022270E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7466940010688530E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7102275230653667E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.5599012813656764E-002                 -4.3563016730573644E+001                 -8.6309619666899504E+000                 -2.5599011736146648E-002                 -2.8540593749598407E-002                 -2.1962724821585917E+000                 -4.3563016730573644E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7602780517335574E+000                 -2.5672895063422387E-002                 -1.0133714546199539E-002                  4.4581567825055242E+000                  8.6111129251366366E-014                  7.1836647028616207E+000                  2.1306911907011017E+000                  1.7330380079520683E+001                  2.1306911907011017E+000                  7.1836647028616207E+000                  8.0780319459289784E-001                  6.9948626025381189E-001                  1.8342960118216829E+000                  3.9899293012177123E-001                  5.7962466306015759E-001                  1.1624899111735987E-005                  9.3108879525830267E-003                  3.2392160725770716E-003                  8.8933382552557529E-003                  6.6949533492204272E-001                  3.0942262756566374E-001                                        0                                        0                                        9 
                                     510                                     2233                  3.9344350531675391E+009                  6.5262080873947212E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7469377942361413E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7100138164063743E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4999934882405157E-002                 -4.3543572706809272E+001                 -8.6242756727747203E+000                 -2.4999933789685961E-002                 -2.7967004311121112E-002                 -2.1919392274576475E+000                 -4.3543572706809272E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7603075938637476E+000                 -2.5074050990516138E-002                 -9.8933767701269073E-003                  4.4576761069533788E+000                  8.6348235399619606E-014                  7.1839595577009812E+000                  2.1318973986989809E+000                  1.7331264090848968E+001                  2.1318973986989809E+000                  7.1839595577009812E+000                  8.0898747042516994E-001                  6.9877867719672815E-001                  1.8378749011875015E+000                  3.9757810125072335E-001                  5.8103719166959777E-001                  1.1641897742339835E-005                  9.3066607065845301E-003                  3.2383618156201104E-003                  8.8909928741805339E-003                  6.6934031226761515E-001                  3.0957678825368340E-001                                        0                                        0                                        9 
                                     515                                     2233                  3.9509612602408276E+009                  6.5174341630872163E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7471770354946075E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7097667073826799E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.4414511331069325E-002                 -4.3524564145032592E+001                 -8.6177384672881718E+000                 -2.4414510223271887E-002                 -2.7406802105245858E-002                 -2.1876903154161327E+000                 -4.3524564145032592E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7603363401473100E+000                 -2.4488813579381642E-002                 -9.6582506316843612E-003                  4.4572058546764941E+000                  8.6352647364134145E-014                  7.1842480327450025E+000                  2.1330768746604662E+000                  1.7332128992962126E+001                  2.1330768746604662E+000                  7.1842480327450025E+000                  8.1014426518192140E-001                  6.9808760164233508E-001                  1.8413837937244282E+000                  3.9619628262289225E-001                  5.8241676640538220E-001                  1.1658566820457117E-005                  9.3024649084014061E-003                  3.2375293379035726E-003                  8.8887072884840986E-003                  6.6918880028162608E-001                  3.0972746408999063E-001                                        0                                        0                                        9 
                                     520                                     2233                  3.9670265876758800E+009                  6.4998863144722065E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7474112211680741E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7094826792253952E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3846982606933253E-002                 -4.3506069171058549E+001                 -8.6113793425978571E+000                 -2.3846981484263684E-002                 -2.6864099330193170E-002                 -2.1835468668587419E+000                 -4.3506069171058549E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7603587362407214E+000                 -2.3924792426267626E-002                 -9.4210322419499386E-003                  4.4567314178970250E+000                  1.0280951238483102E-013                  7.1845288634394153E+000                  2.1342254255198778E+000                  1.7332971389991087E+001                  2.1342254255198778E+000                  7.1845288634394153E+000                  8.1126971893399191E-001                  6.9741537150907007E-001                  1.8448098697534745E+000                  3.9485214872848912E-001                  5.8375872014426788E-001                  1.1674836697207631E-005                  9.2983190731628397E-003                  3.2367215057081599E-003                  8.8864893676025326E-003                  6.6904131926050525E-001                  3.0987413699208577E-001                                        0                                        0                                        9 
                                     525                                     2235                  3.9827073795626884E+009                  6.4911123901647008E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7476704864666619E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7091113504996418E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.3290357505668838E-002                 -4.3487979670402140E+001                 -8.6051571485920562E+000                 -2.3290356368257586E-002                 -2.6332037787308669E-002                 -2.1794810589440448E+000                 -4.3487979670402140E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7603861511768706E+000                 -2.3365625237591864E-002                 -9.1962785199101033E-003                  4.4562819104529456E+000                  8.8482964276802168E-014                  7.1848037754223704E+000                  2.1353485908487344E+000                  1.7333795804943172E+001                  2.1353485908487344E+000                  7.1848037754223704E+000                  8.1236916865472319E-001                  6.9675882488564655E-001                  1.8481683332272292E+000                  3.9353937710863074E-001                  5.8506936499776507E-001                  1.1690793633134444E-005                  9.2942078248087253E-003                  3.2359337285774222E-003                  8.8843265083376893E-003                  6.6889718292384581E-001                  3.1001748919395511E-001                                        0                                        0                                        9 
                                     530                                     2238                  3.9980125911922083E+009                  6.4823384658571959E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7478960160486083E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7087300912624730E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2746371069591629E-002                 -4.3470296128111677E+001                 -8.5990739631473936E+000                 -2.2746369917580386E-002                 -2.5812335345217399E-002                 -2.1754956724666057E+000                 -4.3470296128111677E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7604126119505605E+000                 -2.2821476280659413E-002                 -8.9771255888249600E-003                  4.4558436045907746E+000                  8.7280105849081431E-014                  7.1850727074514849E+000                  2.1364467100392903E+000                  1.7334602231586988E+001                  2.1364467100392903E+000                  7.1850727074514849E+000                  8.1344323148954856E-001                  6.9611761591827070E-001                  1.8514601545075247E+000                  3.9225727604102012E-001                  5.8634939138753450E-001                  1.1706439455377518E-005                  9.2901326427694119E-003                  3.2351657578761528E-003                  8.8822180280561987E-003                  6.6875632181277944E-001                  3.1015758934478033E-001                                        0                                        0                                        9 
                                     535                                     2240                  4.0129509734579754E+009                  6.4735645415496910E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7481152928251791E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7082988905821543E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.2214911308991562E-002                 -4.3453010998177689E+001                 -8.5931276148214515E+000                 -2.2214910142526845E-002                 -2.5304874101326435E-002                 -2.1715900380570030E+000                 -4.3453010998177689E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7604383244476338E+000                 -2.2290184130486407E-002                 -8.7629045078844153E-003                  4.4554151624288938E+000                  8.7245752713956734E-014                  7.1853357562283025E+000                  2.1375202908324065E+000                  1.7335390996457374E+001                  2.1375202908324065E+000                  7.1853357562283025E+000                  8.1449250578658794E-001                  6.9549140577915791E-001                  1.8546863045397191E+000                  3.9100516786745293E-001                  5.8759947572671900E-001                  1.1721777701209290E-005                  9.2860949140390735E-003                  3.2344170305072866E-003                  8.8801623807628106E-003                  6.6861866768008826E-001                  3.1029450489021598E-001                                        0                                        0                                        9 
                                     540                                     2241                  4.0274727570339212E+009                  6.4560166929346803E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7483298545176444E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7078104824583689E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1699707470697910E-002                 -4.3436195240996469E+001                 -8.5873437041470950E+000                 -2.1699706289995870E-002                 -2.4813263022935832E-002                 -2.1677832476395964E+000                 -4.3436195240996469E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7604582960922484E+000                 -2.1778390535855244E-002                 -8.5469509997975965E-003                  4.4549832554127198E+000                  1.0351429276258385E-013                  7.1855917736168360E+000                  2.1385655973877946E+000                  1.7336159088521651E+001                  2.1385655973877946E+000                  7.1855917736168360E+000                  8.1551346951128667E-001                  6.9488230997391787E-001                  1.8578350804151704E+000                  3.8978728235142734E-001                  5.8881539489471080E-001                  1.1736743996642198E-005                  9.2821120792903021E-003                  3.2336903023165477E-003                  8.8781671326919609E-003                  6.6848469198673466E-001                  3.1042776637183822E-001                                        0                                        0                                        9 
                                     545                                     2241                  4.0416469509306993E+009                  6.4472427686271754E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7485673056216238E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7142298297618490E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1194564750556713E-002                 -4.3419750775716473E+001                 -8.5816857722988935E+000                 -2.1194563555762522E-002                 -2.4331433973983838E-002                 -2.1640499533385924E+000                 -4.3419750775716473E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7604827678730532E+000                 -2.1270793559557920E-002                 -8.3420960732588107E-003                  4.4545735455596427E+000                  8.9562457720035270E-014                  7.1858423287579498E+000                  2.1395876471729638E+000                  1.7336910601846792E+001                  2.1395876471729638E+000                  7.1858423287579498E+000                  8.1651094516464218E-001                  6.9428746079913239E-001                  1.8609205357688245E+000                  3.8859788537819945E-001                  5.9000287366912008E-001                  1.1751417435824015E-005                  9.2781690078321318E-003                  3.2329759195707962E-003                  8.8762057793091206E-003                  6.6835377011291464E-001                  3.1055799481608398E-001                                        0                                        0                                        9 
                                     550                                     2242                  4.0554816500220461E+009                  6.4384688443196696E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7487745163433548E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7141416652133195E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0700899491947370E-002                 -4.3403677363690747E+001                 -8.5761545469610070E+000                 -2.0700898283213580E-002                 -2.3860789273719707E-002                 -2.1603922632054946E+000                 -4.3403677363690747E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7605063345903176E+000                 -2.0776926542746640E-002                 -8.1422959993818472E-003                  4.4541739454118892E+000                  8.8233468676295516E-014                  7.1860873823551916E+000                  2.1405867765250228E+000                  1.7337645574207528E+001                  2.1405867765250228E+000                  7.1860873823551916E+000                  8.1748547622033674E-001                  6.9370654243534080E-001                  1.8639436324835503E+000                  3.8743634530950999E-001                  5.9116254251632616E-001                  1.1765800404749974E-005                  9.2742668067319171E-003                  3.2322715184299935E-003                  8.8742718306400042E-003                  6.6822583792684020E-001                  3.1068525366265703E-001                                        0                                        0                                        9 
                                     555                                     2243                  4.0690396551315675E+009                  6.4296949200121647E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7489778132939720E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7140425192647295E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0216442621407208E-002                 -4.3387903778459794E+001                 -8.5707262396752899E+000                 -2.0216441398835015E-002                 -2.3399148678935652E-002                 -2.1567946043973629E+000                 -4.3387903778459794E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7605294318992812E+000                 -2.0292332916571298E-002                 -7.9461938042219848E-003                  4.4537817410215688E+000                  8.7264104351477625E-014                  7.1863280083588394E+000                  2.1415674516253049E+000                  1.7338367268147088E+001                  2.1415674516253049E+000                  7.1863280083588394E+000                  8.1844146369226645E-001                  6.9313693849910663E-001                  1.8669173939001096E+000                  3.8629743058236582E-001                  5.9229962445621653E-001                  1.1779954005135791E-005                  9.2703906786331253E-003                  3.2315834376327548E-003                  8.8723826898294920E-003                  6.6810032393025620E-001                  3.1081011112059626E-001                                        0                                        0                                        9 
                                     560                                     2243                  4.0822727072441320E+009                  6.4209209957046598E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7491740493469592E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7139330851525130E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9743423021911788E-002                 -4.3372489613932743E+001                 -8.5654213991390957E+000                 -1.9743421785661703E-002                 -2.2948642606584142E-002                 -2.1532715707492014E+000                 -4.3372489613932743E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7605518301638936E+000                 -1.9819736488203902E-002                 -7.7546921192624711E-003                  4.4533987376516500E+000                  8.8115901058750050E-014                  7.1865632773899675E+000                  2.1425260674466302E+000                  1.7339072960859152E+001                  2.1425260674466302E+000                  7.1865632773899675E+000                  8.1937547871159633E-001                  6.9258069681226375E-001                  1.8698305590025834E+000                  3.8518523565458979E-001                  5.9341003150412641E-001                  1.1793823179134455E-005                  9.2665572973289062E-003                  3.2309133913952688E-003                  8.8705430632954451E-003                  6.6797768389137224E-001                  3.1093211349454203E-001                                        0                                        0                                        9 
                                     565                                     2243                  4.0951367185814409E+009                  6.4033731470896491E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7493859623320389E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999767186E-001                  9.7137968950452924E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.9286200661289613E-002                 -4.3357504022287053E+001                 -8.5602661725867808E+000                 -1.9286199411593728E-002                 -2.2513507234274630E-002                 -2.1498429434794866E+000                 -4.3357504022287053E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7605661470084657E+000                 -1.9366217425400935E-002                 -7.5565662770045961E-003                  4.4530024859671338E+000                  1.0550125328372255E-013                  7.1867920462304591E+000                  2.1434592568470667E+000                  1.7339759810394238E+001                  2.1434592568470667E+000                  7.1867920462304591E+000                  8.2028436932489890E-001                  6.9203969415955324E-001                  1.8726726415946200E+000                  3.8410351295230505E-001                  5.9449001708108051E-001                  1.1807344271234486E-005                  9.2627828421094072E-003                  3.2302666962012515E-003                  8.8687675475596656E-003                  6.6785833674266537E-001                  3.1105084352627416E-001                                        0                                        0                                        9 
                                     570                                     2243                  4.1076928202497921E+009                  6.3945992227821442E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999997962485E-001                  9.7495998878368606E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999659761E-001                  9.7136315180022781E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -1.8835429617873534E-002                 -4.3342838038558725E+001                 -8.5552174255868341E+000                 -1.8835428354876546E-002                 -2.2084557520792237E-002                 -2.1464764842195554E+000                 -4.3342838038558725E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7605908037706079E+000                 -1.8910535729516256E-002                 -7.3780389533479578E-003                  4.4526454313198212E+000                  7.9266291683712580E-014                  7.1870161491027895E+000                  2.1443716424641495E+000                  1.7340432047610893E+001                  2.1443716424641495E+000                  7.1870161491027895E+000                  8.2117241435644961E-001                  6.9151138012140145E-001                  1.8754564102985032E+000                  3.8304716286885149E-001                  5.9554467261533484E-001                  1.1820606335332856E-005                  9.2590525814501036E-003                  3.2296297446831293E-003                  8.8670187832982084E-003                  6.6774172486019834E-001                  3.1116685598620575E-001                                        0                                        0                                        9 
