                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     250                                     2070                  1.8638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040578E-001                  9.7142556407283309E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999670985E-001                  9.6682282036253997E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.3325251446950752E-002                 -4.5740033952740852E+001                 -9.3668238204627468E+000                 -9.3325251215592098E-002                 -9.4909220242744188E-002                 -2.5321546847028191E+000                 -4.5740033952740852E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7562488696713690E+000                 -9.3382841284448320E-002                 -3.5930323532336030E-002                  4.5097500004777968E+000                  6.4880937156795873E-014                  7.1522604614718919E+000                  2.0026462616221106E+000                  1.7236766431042668E+001                  2.0026462616221106E+000                  7.1522604614718919E+000                  6.9358401060784913E-001                  7.8217438617556279E-001                  1.4942283731513055E+000                  5.6434435988717468E-001                  4.1455783104245975E-001                  9.9684056907305890E-006                  9.4978052535509110E-003                  3.3434693062942148E-003                  9.1795677783492822E-003                  6.8686501371677589E-001                  2.9221628649139114E-001                                        8                                        0                                        4 
                                     260                                     2081                  1.9638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040567E-001                  9.7156132836293219E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999685618E-001                  9.6763945077128721E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -9.0209925797172658E-002                 -4.5639989720041122E+001                 -9.3338975080606499E+000                 -9.0209925549375264E-002                 -9.1800464764779641E-002                 -2.5272449502431944E+000                 -4.5639989720041122E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7564932881932380E+000                 -9.0267760162507857E-002                 -3.4861620015102755E-002                  4.5076125934433309E+000                  6.5374062044963056E-014                  7.1536290940999727E+000                  2.0082086452202241E+000                  1.7240800458749526E+001                  2.0082086452202241E+000                  7.1536290940999727E+000                  6.9822330593162041E-001                  7.7826246815427658E-001                  1.5074510376433485E+000                  5.5652129772633241E-001                  4.2236680500646967E-001                  1.0036322302042519E-005                  9.4976150150094252E-003                  3.3383560818820378E-003                  9.1655293093945538E-003                  6.8607581066645762E-001                  2.9299358143343873E-001                                        8                                        0                                        6 
                                     270                                     2080                  2.0638724735236747E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040567E-001                  9.7170943086355910E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999697342E-001                  9.6752287367522039E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.7083176211373056E-002                 -4.5539515787006287E+001                 -9.3007159918174214E+000                 -8.7083175945819893E-002                 -8.8686126830297363E-002                 -2.5207485727780603E+000                 -4.5539515787006287E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7567244851398365E+000                 -8.7141477836531298E-002                 -3.3760872745311851E-002                  4.5054110989037488E+000                  6.6293098434037933E-014                  7.1550113214334354E+000                  2.0138281877717437E+000                  1.7244881535193397E+001                  2.0138281877717437E+000                  7.1550113214334354E+000                  7.0291951049843515E-001                  7.7433923500826818E-001                  1.5209490153762544E+000                  5.4867562935020664E-001                  4.3019840072543059E-001                  1.0105218865549029E-005                  9.4968923288321506E-003                  3.3332620245857827E-003                  9.1515434641739214E-003                  6.8528128018339129E-001                  2.9377678709121163E-001                                        8                                        0                                        5 
                                     280                                     2084                  2.1638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040578E-001                  9.7185486758145123E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999710520E-001                  9.6728065797253437E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.3936888693719666E-002                 -4.5438542216860796E+001                 -9.2672518692270387E+000                 -8.3936888408966001E-002                 -8.5557885286202562E-002                 -2.5127493442793134E+000                 -4.5438542216860796E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7569550255262492E+000                 -8.3995570262698160E-002                 -3.2648999731221172E-002                  4.5031873528755675E+000                  6.7244906230722074E-014                  7.1564084039949494E+000                  2.0195068981324673E+000                  1.7249011624949596E+001                  2.0195068981324673E+000                  7.1564084039949494E+000                  7.0767846721685679E-001                  7.7040459573217668E-001                  1.5347311395212622E+000                  5.4080717522046873E-001                  4.3805279892097593E-001                  1.0175164126698301E-005                  9.4955965115364523E-003                  3.3282042900551678E-003                  9.1376573438972219E-003                  6.8448132591678557E-001                  2.9456595645033107E-001                                        8                                        0                                        5 
                                     290                                     2093                  2.2638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040578E-001                  9.7199897102770205E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999722244E-001                  9.6809136453707145E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -8.0770096385760548E-002                 -4.5337033700810373E+001                 -9.2334984376111624E+000                 -8.0770096080229059E-002                 -8.2414614407224335E-002                 -2.5033377701660240E+000                 -4.5337033700810373E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7571852014660370E+000                 -8.0829104102999941E-002                 -3.1526118530947944E-002                  4.5009415904750210E+000                  6.8088790985176521E-014                  7.1578209337384875E+000                  2.0252467758154524E+000                  1.7253191940497160E+001                  2.0252467758154524E+000                  7.1578209337384875E+000                  7.1250619083915656E-001                  7.6645840717138902E-001                  1.5488068098563785E+000                  5.3291565160291310E-001                  4.4593028410330121E-001                  1.0246203895519277E-005                  9.4936831248374799E-003                  3.3230876454727193E-003                  9.1236094847905441E-003                  6.8367584501883560E-001                  2.9536115510508204E-001                                        8                                        0                                        9 
                                     300                                     2095                  2.3638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040590E-001                  9.7214784897478712E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999733968E-001                  9.6795141191332046E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.7582723376969337E-002                 -4.5234965183429097E+001                 -9.1994470508217692E+000                 -7.7582723048934488E-002                 -7.9256150630777469E-002                 -2.4925966419113661E+000                 -4.5234965183429097E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7574150885374489E+000                 -7.7642239396196522E-002                 -3.0392460320368894E-002                  4.4986742740538626E+000                  6.8880486229180722E-014                  7.1592493060785793E+000                  2.0310497743198250E+000                  1.7257423410685274E+001                  2.0310497743198250E+000                  7.1592493060785793E+000                  7.1740880478852320E-001                  7.6250050089641697E-001                  1.5631859322147781E+000                  5.2500072438541645E-001                  4.5383119099923791E-001                  1.0318378379715062E-005                  9.4911038290707694E-003                  3.3180112242474510E-003                  9.1096720597867980E-003                  6.8286473417103843E-001                  2.9616245287462112E-001                                        8                                        0                                        5 
                                     310                                     2110                  2.4638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040590E-001                  9.7229191214531419E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999747158E-001                  9.6860715294963462E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.4373840794409965E-002                 -4.5132306046028170E+001                 -9.1650944447669911E+000                 -7.4373840441987402E-002                 -7.6081550998891023E-002                 -2.4805975538366165E+000                 -4.5132306046028170E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7576447061862805E+000                 -7.4433756063321060E-002                 -2.9247453951596052E-002                  4.4963842613163170E+000                  6.9874649251924509E-014                  7.1606940273989013E+000                  2.0369178914258148E+000                  1.7261707103371126E+001                  2.0369178914258148E+000                  7.1606940273989013E+000                  7.2239250098438290E-001                  7.5853068826178427E-001                  1.5778789312593613E+000                  5.1706201924611650E-001                  4.6175589451390708E-001                  1.0391733029533106E-005                  9.4878060498082752E-003                  3.3129571544028469E-003                  9.0957960009853279E-003                  6.8204789064671945E-001                  2.9696992197491290E-001                                        8                                        0                                        5 
                                     320                                     2115                  2.5638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040601E-001                  9.7242746908046229E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999763278E-001                  9.6854668302874447E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.1139772191190470E-002                 -4.5028999320411906E+001                 -9.1304202485772450E+000                 -7.1139771812308600E-002                 -7.2887220611490722E-002                 -2.4673931492677457E+000                 -4.5028999320411906E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7578850053627320E+000                 -7.1200243387948281E-002                 -2.8111295966810935E-002                  4.4941119453467469E+000                  7.0671912502352923E-014                  7.1621561224513819E+000                  2.0428531930863598E+000                  1.7266044677168775E+001                  2.0428531930863598E+000                  7.1621561224513819E+000                  7.2746351063232750E-001                  7.5454874127638172E-001                  1.5928968555043670E+000                  5.0909908346700128E-001                  4.6970484803087448E-001                  1.0466339869907597E-005                  9.4837323468564307E-003                  3.3078508199391368E-003                  9.0817764485341367E-003                  6.8122520783604745E-001                  2.9778364347273700E-001                                        8                                        0                                        4 
                                     330                                     2120                  2.6638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040601E-001                  9.7257527107533293E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999776368E-001                  9.6838941994243921E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.7891379591121209E-002                 -4.4925097741544050E+001                 -9.0954597023442911E+000                 -6.7891379183538283E-002                 -6.9684018037618339E-002                 -2.4530789953559129E+000                 -4.4925097741544050E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7581118001094422E+000                 -6.7952522120454495E-002                 -2.6941024826485336E-002                  4.4917714030660960E+000                  7.1579223959757754E-014                  7.1636344667691718E+000                  2.0488573328508219E+000                  1.7270435318935181E+001                  2.0488573328508219E+000                  7.1636344667691718E+000                  7.3262805593187241E-001                  7.5055443536552835E-001                  1.6082512535676041E+000                  5.0111147115908872E-001                  4.7767849737820939E-001                  1.0542181389311159E-005                  9.4788204148863082E-003                  3.3027908316045403E-003                  9.0678841403895316E-003                  6.8039658369721867E-001                  2.9860369087863842E-001                                        8                                        0                                        4 
                                     340                                     2122                  2.7638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040612E-001                  9.7271677633621356E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999788669E-001                  9.6906946387138326E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.4620310491622840E-002                 -4.4820518308139711E+001                 -9.0601804882244430E+000                 -6.4620310052865754E-002                 -6.6463814285112291E-002                 -2.4376820120155891E+000                 -4.4820518308139711E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7583382877394476E+000                 -6.4682026840686649E-002                 -2.5758752446611834E-002                  4.4894068583063484E+000                  7.2572921020124307E-014                  7.1651299668158082E+000                  2.0549329508893650E+000                  1.7274881325971823E+001                  2.0549329508893650E+000                  7.1651299668158082E+000                  7.3789237409219510E-001                  7.4654755641164194E-001                  1.6239541740488661E+000                  4.9309875781443402E-001                  4.8567726862859317E-001                  1.0619330817098673E-005                  9.4730022236341315E-003                  3.2977397675393442E-003                  9.0540163340208715E-003                  6.7956192060770904E-001                  2.9943014006484170E-001                                        8                                        0                                        5 
                                     350                                     2122                  2.8638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040612E-001                  9.7285921337239889E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999800970E-001                  9.6899818438222673E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.1328107694471286E-002                 -4.4715251005785845E+001                 -9.0245817788084075E+000                 -6.1328107221831102E-002                 -6.3228343375331494E-002                 -2.4212547217919740E+000                 -4.4715251005785845E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7585631448669719E+000                 -6.1390508347857274E-002                 -2.4562707455245875E-002                  4.4870147683236166E+000                  7.3299694201372062E-014                  7.1666420873412626E+000                  2.0610827752291394E+000                  1.7279383728612949E+001                  2.0610827752291394E+000                  7.1666420873412626E+000                  7.4326272229447510E-001                  7.4252792165809844E-001                  1.6400181097510356E+000                  4.8506058175763411E-001                  4.9370152540313467E-001                  1.0697802248772843E-005                  9.4662035842806372E-003                  3.2926511883191192E-003                  9.0400455289772561E-003                  6.7872111410784175E-001                  3.0026307527037138E-001                                        8                                        0                                        4 
                                     360                                     2126                  2.9638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998040623E-001                  9.7300510880953983E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999814648E-001                  9.6881829204017367E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.8014912406700939E-002                 -4.4609264441364914E+001                 -8.9886592733100841E+000                 -5.8014911897205909E-002                 -5.9977997890210771E-002                 -2.4038411851449029E+000                 -4.4609264441364914E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7587864455178308E+000                 -5.8078205029056688E-002                 -2.3353157097563089E-002                  4.4845956676082510E+000                  7.4506177686896522E-014                  7.1681690405006240E+000                  2.0673041399200125E+000                  1.7283936815338471E+001                  2.0673041399200125E+000                  7.1681690405006240E+000                  7.4874549881625874E-001                  7.3849532571108456E-001                  1.6564562427317520E+000                  4.7699653618983789E-001                  5.0175167429921719E-001                  1.0777556417339258E-005                  9.4583451444432212E-003                  3.2876069789374621E-003                  9.0261965422914966E-003                  6.7787406036638731E-001                  3.0110258094405579E-001                                        8                                        0                                        4 
                                     370                                     2132                  3.0638724735236750E+009                  7.0000000000000000E+000                  1.0000000000000000E+000                  3.3298678450560182E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999999998275002E-001                  9.7314349838922920E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999999828326E-001                  9.6953085820249085E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.4678020970305503E-002                 -4.4502558128457302E+001                 -8.9524073740835508E+000                 -5.4678020420695084E-002                 -5.6710382618401958E-002                 -2.3854771258971619E+000                 -4.4502558128457302E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7590091295919215E+000                 -5.4742055673049503E-002                 -2.2130450567740583E-002                  4.4821502545486060E+000                  7.5539201117507115E-014                  7.1697164841333496E+000                  2.0736081416054239E+000                  1.7288556113653396E+001                  2.0736081416054239E+000                  7.1697164841333496E+000                  7.5434724319131530E-001                  7.3444957198433447E-001                  1.6732823553451583E+000                  4.6890623288930067E-001                  5.0982810586688287E-001                  1.0858888684911260E-005                  9.4493408308660189E-003                  3.2825605483502271E-003                  9.0123414572374685E-003                  6.7702065339225104E-001                  3.0194874648019571E-001                                        8                                        0                                        5 
